seq,symbol,side,type,price,qty,order_id,action,ref_id
223,AMZN,SELL,LIMIT,198.79,27,223,NEW,
224,MSFT,BUY,LIMIT,401.23,100,224,NEW,
225,AMZN,SELL,LIMIT,198.77,949,225,NEW,
226,TSLA,SELL,LIMIT,417.43,3,226,NEW,
227,AMZN,SELL,LIMIT,198.7,22,227,NEW,
228,AAPL,BUY,LIMIT,255.5,89,228,NEW,
229,SPY,BUY,LIMIT,681.63,1,229,NEW,
230,META,SELL,LIMIT,639.25,84,230,NEW,
231,AAPL,BUY,LIMIT,255.47,20,231,NEW,
232,META,BUY,LIMIT,639.08,60,232,NEW,
233,NVDA,SELL,LIMIT,182.72,76,233,NEW,
234,NVDA,BUY,LIMIT,182.67,265,234,NEW,
235,META,BUY,LIMIT,639.02,43,235,NEW,
236,SPY,SELL,LIMIT,681.94,60,236,NEW,
237,AMZN,BUY,LIMIT,198.73,41,237,NEW,
238,TSLA,BUY,LIMIT,417.28,540,238,NEW,
239,NVDA,SELL,LIMIT,182.71,366,239,NEW,
240,SPY,SELL,LIMIT,682.07,83,240,NEW,
241,TSLA,SELL,LIMIT,417.49,20,241,NEW,
242,AAPL,BUY,LIMIT,255.49,17,242,NEW,
243,META,SELL,LIMIT,639.12,244,243,NEW,
244,TSLA,SELL,LIMIT,417.46,43,244,NEW,
245,AMZN,BUY,LIMIT,198.76,296,245,NEW,
246,MSFT,BUY,LIMIT,401.36,79,246,NEW,
247,MSFT,SELL,LIMIT,401.56,44,247,NEW,
248,SPY,BUY,LIMIT,681.89,39,248,NEW,
249,AMZN,SELL,LIMIT,198.81,54,249,NEW,
250,GOOGL,SELL,LIMIT,305.5,70,250,NEW,
251,GOOGL,SELL,LIMIT,305.62,56,251,NEW,
252,TSLA,BUY,LIMIT,417.32,98,252,NEW,
253,AAPL,SELL,LIMIT,255.59,35,253,NEW,
254,GOOGL,SELL,LIMIT,305.54,78,254,NEW,
255,META,SELL,LIMIT,639.15,22,255,NEW,
256,MSFT,BUY,LIMIT,401.42,40,256,NEW,
257,TSLA,BUY,LIMIT,417.46,15,257,NEW,
258,AMZN,SELL,LIMIT,198.76,3,258,NEW,
259,NVDA,SELL,LIMIT,182.58,487,259,NEW,
260,TSLA,BUY,LIMIT,417.28,15,260,NEW,
261,MSFT,SELL,LIMIT,401.61,100,261,NEW,
262,AMZN,SELL,LIMIT,198.73,48,262,NEW,
263,SPY,SELL,LIMIT,682.08,82,263,NEW,
264,SPY,SELL,LIMIT,682.09,9,264,NEW,
265,MSFT,SELL,LIMIT,401.65,97,265,NEW,
266,SPY,SELL,LIMIT,682.08,610,266,NEW,
267,MSFT,SELL,LIMIT,401.55,205,267,NEW,
268,TSLA,BUY,LIMIT,417.03,17,268,NEW,
269,TSLA,BUY,LIMIT,417.24,47,269,NEW,
270,NVDA,SELL,LIMIT,182.57,6,270,NEW,
271,AMZN,BUY,LIMIT,198.67,75,271,NEW,
272,AAPL,BUY,LIMIT,255.45,97,272,NEW,
273,MSFT,SELL,LIMIT,401.56,15,273,NEW,
274,GOOGL,SELL,LIMIT,305.7,20,274,NEW,
275,SPY,SELL,LIMIT,681.98,26,275,NEW,
276,NVDA,BUY,LIMIT,182.58,16,276,NEW,
277,TSLA,SELL,LIMIT,417.11,30,277,NEW,
278,NVDA,SELL,LIMIT,182.59,69,278,NEW,
279,SPY,SELL,LIMIT,681.94,830,279,NEW,
280,TSLA,SELL,LIMIT,417.05,96,280,NEW,
281,MSFT,BUY,LIMIT,401.34,28,281,NEW,
282,MSFT,SELL,LIMIT,401.43,9,282,NEW,
283,NVDA,BUY,LIMIT,182.47,30,283,NEW,
284,META,BUY,LIMIT,638.9,20,284,NEW,
285,AAPL,BUY,LIMIT,255.45,74,285,NEW,
286,NVDA,SELL,LIMIT,182.53,38,286,NEW,
287,META,BUY,LIMIT,638.95,79,287,NEW,
288,META,BUY,LIMIT,638.89,31,288,NEW,
289,NVDA,SELL,LIMIT,182.51,100,289,NEW,
290,MSFT,BUY,LIMIT,401.41,7,290,NEW,
291,AMZN,BUY,LIMIT,198.55,310,291,NEW,
292,AMZN,BUY,LIMIT,198.51,65,292,NEW,
293,AMZN,BUY,LIMIT,198.47,23,293,NEW,
294,NVDA,BUY,LIMIT,182.48,92,294,NEW,
295,SPY,SELL,LIMIT,681.88,53,295,NEW,
296,GOOGL,BUY,LIMIT,305.56,531,296,NEW,
297,AMZN,BUY,LIMIT,198.47,20,297,NEW,
298,MSFT,BUY,LIMIT,401.28,70,298,NEW,
299,MSFT,SELL,LIMIT,401.44,34,299,NEW,
300,GOOGL,BUY,LIMIT,305.63,15,300,NEW,
301,SPY,BUY,LIMIT,681.77,9,301,NEW,
302,AMZN,SELL,LIMIT,198.5,74,302,NEW,
303,AAPL,SELL,LIMIT,255.56,20,303,NEW,
304,AMZN,SELL,LIMIT,198.47,100,304,NEW,
305,MSFT,SELL,LIMIT,401.36,671,305,NEW,
306,GOOGL,BUY,LIMIT,305.62,20,306,NEW,
307,AAPL,SELL,LIMIT,255.56,100,307,NEW,
308,NVDA,SELL,LIMIT,182.57,32,308,NEW,
309,TSLA,SELL,LIMIT,417.23,4,309,NEW,
310,NVDA,SELL,LIMIT,182.49,971,310,NEW,
311,GOOGL,SELL,LIMIT,305.86,6,311,NEW,
312,MSFT,BUY,LIMIT,401.29,466,312,NEW,
313,MSFT,BUY,LIMIT,401.19,1,313,NEW,
314,SPY,BUY,LIMIT,681.51,7,314,NEW,
315,NVDA,SELL,LIMIT,182.57,83,315,NEW,
316,NVDA,BUY,LIMIT,182.55,607,316,NEW,
317,NVDA,BUY,LIMIT,182.46,46,317,NEW,
318,MSFT,BUY,LIMIT,401.29,23,318,NEW,
319,TSLA,SELL,LIMIT,416.95,15,319,NEW,
320,AAPL,SELL,LIMIT,255.52,80,320,NEW,
321,META,SELL,LIMIT,638.94,41,321,NEW,
322,TSLA,BUY,LIMIT,416.46,95,322,NEW,
323,NVDA,SELL,LIMIT,182.5,25,323,NEW,
324,TSLA,SELL,LIMIT,416.75,15,324,NEW,
325,GOOGL,BUY,LIMIT,305.77,15,325,NEW,
326,AMZN,SELL,LIMIT,198.49,30,326,NEW,
327,META,SELL,LIMIT,639.02,83,327,NEW,
328,TSLA,SELL,LIMIT,416.69,38,328,NEW,
329,NVDA,SELL,LIMIT,182.54,49,329,NEW,
330,MSFT,SELL,LIMIT,401.52,26,330,NEW,
331,MSFT,SELL,LIMIT,401.47,795,331,NEW,
332,NVDA,SELL,LIMIT,182.53,86,332,NEW,
333,NVDA,BUY,LIMIT,182.46,30,333,NEW,
334,SPY,BUY,LIMIT,681.49,57,334,NEW,
335,META,SELL,LIMIT,639.07,50,335,NEW,
336,MSFT,BUY,LIMIT,401.38,43,336,NEW,
337,TSLA,SELL,LIMIT,416.85,72,337,NEW,
338,AAPL,SELL,LIMIT,255.62,76,338,NEW,
339,GOOGL,SELL,LIMIT,305.96,56,339,NEW,
340,AAPL,BUY,LIMIT,255.4,27,340,NEW,
341,META,SELL,LIMIT,639.18,84,341,NEW,
342,MSFT,BUY,LIMIT,401.33,67,342,NEW,
343,AAPL,SELL,LIMIT,255.42,64,343,NEW,
344,META,BUY,LIMIT,639.04,1,344,NEW,
345,AMZN,SELL,LIMIT,198.58,63,345,NEW,
346,NVDA,SELL,LIMIT,182.41,20,346,NEW,
347,META,SELL,LIMIT,639.06,22,347,NEW,
348,MSFT,BUY,LIMIT,401.3,1,348,NEW,
349,AAPL,SELL,LIMIT,255.37,65,349,NEW,
350,TSLA,SELL,LIMIT,416.79,66,350,NEW,
351,TSLA,SELL,LIMIT,416.78,63,351,NEW,
352,TSLA,BUY,LIMIT,416.59,98,352,NEW,
353,MSFT,BUY,LIMIT,401.33,75,353,NEW,
354,GOOGL,SELL,LIMIT,305.84,5,354,NEW,
355,TSLA,SELL,LIMIT,416.55,26,355,NEW,
356,AAPL,BUY,LIMIT,255.18,631,356,NEW,
357,TSLA,SELL,LIMIT,416.42,6,357,NEW,
358,AAPL,BUY,LIMIT,255.21,56,358,NEW,
359,NVDA,BUY,LIMIT,182.35,12,359,NEW,
360,MSFT,BUY,LIMIT,401.23,41,360,NEW,
361,SPY,SELL,LIMIT,681.89,51,361,NEW,
362,SPY,BUY,LIMIT,681.58,25,362,NEW,
363,TSLA,SELL,LIMIT,416.3,37,363,NEW,
364,AMZN,BUY,LIMIT,198.52,5,364,NEW,
365,GOOGL,BUY,LIMIT,305.81,78,365,NEW,
366,TSLA,BUY,LIMIT,416.15,39,366,NEW,
367,MSFT,BUY,LIMIT,401.37,75,367,NEW,
368,SPY,BUY,LIMIT,681.62,970,368,NEW,
369,SPY,SELL,LIMIT,681.95,52,369,NEW,
370,META,BUY,LIMIT,639.2,31,370,NEW,
371,GOOGL,SELL,LIMIT,305.94,98,371,NEW,
372,MSFT,SELL,LIMIT,401.5,27,372,NEW,
373,MSFT,SELL,LIMIT,401.42,60,373,NEW,
374,TSLA,BUY,LIMIT,415.86,33,374,NEW,
375,AAPL,BUY,LIMIT,255.07,19,375,NEW,
376,NVDA,BUY,LIMIT,182.53,32,376,NEW,
377,AAPL,SELL,LIMIT,255.13,88,377,NEW,
378,GOOGL,SELL,LIMIT,305.86,685,378,NEW,
379,META,BUY,LIMIT,639.58,933,379,NEW,
380,AMZN,SELL,LIMIT,198.58,400,380,NEW,
381,NVDA,SELL,LIMIT,182.59,62,381,NEW,
382,SPY,BUY,LIMIT,681.65,8,382,NEW,
383,AAPL,BUY,LIMIT,255.12,72,383,NEW,
384,AMZN,SELL,LIMIT,198.57,34,384,NEW,
385,NVDA,BUY,LIMIT,182.45,96,385,NEW,
386,AAPL,BUY,LIMIT,255.1,76,386,NEW,
387,AAPL,SELL,LIMIT,255.16,37,387,NEW,
388,MSFT,SELL,LIMIT,401.31,91,388,NEW,
389,META,BUY,LIMIT,639.55,86,389,NEW,
390,MSFT,SELL,LIMIT,401.34,11,390,NEW,
391,SPY,SELL,LIMIT,681.83,66,391,NEW,
392,NVDA,BUY,LIMIT,182.4,58,392,NEW,
393,AMZN,SELL,LIMIT,198.64,35,393,NEW,
394,AAPL,SELL,LIMIT,255.05,19,394,NEW,
395,META,BUY,LIMIT,639.76,372,395,NEW,
396,SPY,BUY,LIMIT,681.63,76,396,NEW,
397,SPY,BUY,LIMIT,681.69,596,397,NEW,
398,GOOGL,SELL,LIMIT,305.78,65,398,NEW,
399,AMZN,BUY,LIMIT,198.68,52,399,NEW,
400,GOOGL,SELL,LIMIT,305.77,79,400,NEW,
401,AMZN,BUY,LIMIT,198.68,67,401,NEW,
402,META,BUY,LIMIT,639.85,59,402,NEW,
403,MSFT,BUY,LIMIT,401.12,5,403,NEW,
404,AMZN,BUY,LIMIT,198.66,48,404,NEW,
405,AMZN,BUY,LIMIT,198.55,26,405,NEW,
406,NVDA,BUY,LIMIT,182.42,77,406,NEW,
407,SPY,SELL,LIMIT,681.88,593,407,NEW,
408,MSFT,SELL,LIMIT,401.29,10,408,NEW,
409,SPY,SELL,LIMIT,682.01,225,409,NEW,
410,AAPL,BUY,LIMIT,254.97,83,410,NEW,
411,AAPL,SELL,LIMIT,255.15,13,411,NEW,
412,NVDA,SELL,LIMIT,182.47,77,412,NEW,
413,NVDA,SELL,LIMIT,182.42,30,413,NEW,
414,META,SELL,LIMIT,640.03,75,414,NEW,
415,GOOGL,SELL,LIMIT,305.81,99,415,NEW,
416,GOOGL,SELL,LIMIT,305.78,88,416,NEW,
417,MSFT,BUY,LIMIT,401.16,36,417,NEW,
418,MSFT,SELL,LIMIT,401.32,33,418,NEW,
419,GOOGL,BUY,LIMIT,305.71,35,419,NEW,
420,TSLA,SELL,LIMIT,416.09,74,420,NEW,
421,NVDA,SELL,LIMIT,182.48,98,421,NEW,
422,GOOGL,SELL,LIMIT,305.72,74,422,NEW,
423,SPY,BUY,LIMIT,681.64,56,423,NEW,
424,AAPL,BUY,LIMIT,254.99,17,424,NEW,
425,META,SELL,LIMIT,640.13,51,425,NEW,
426,AMZN,SELL,LIMIT,198.67,8,426,NEW,
427,META,SELL,LIMIT,640.32,79,427,NEW,
428,AAPL,SELL,LIMIT,255.06,37,428,NEW,
429,MSFT,BUY,LIMIT,401.18,81,429,NEW,
430,AMZN,BUY,LIMIT,198.59,3,430,NEW,
431,NVDA,SELL,LIMIT,182.51,31,431,NEW,
432,SPY,SELL,LIMIT,681.93,71,432,NEW,
433,AMZN,SELL,LIMIT,198.63,9,433,NEW,
434,SPY,SELL,LIMIT,681.99,8,434,NEW,
435,GOOGL,BUY,LIMIT,305.58,64,435,NEW,
436,MSFT,BUY,LIMIT,401.06,94,436,NEW,
437,TSLA,SELL,LIMIT,416.06,22,437,NEW,
438,META,SELL,LIMIT,640.55,12,438,NEW,
439,SPY,SELL,LIMIT,681.9,80,439,NEW,
440,MSFT,BUY,LIMIT,401.1,97,440,NEW,
441,GOOGL,BUY,LIMIT,305.64,66,441,NEW,
442,TSLA,BUY,LIMIT,416.03,77,442,NEW,
443,AMZN,SELL,LIMIT,198.67,93,443,NEW,
444,AAPL,BUY,LIMIT,254.92,19,444,NEW,
445,GOOGL,BUY,LIMIT,305.65,55,445,NEW,
446,META,SELL,LIMIT,640.56,33,446,NEW,
447,AAPL,SELL,LIMIT,255.02,56,447,NEW,
448,SPY,BUY,LIMIT,681.73,78,448,NEW,
449,TSLA,SELL,LIMIT,416.3,67,449,NEW,
450,TSLA,SELL,LIMIT,416.32,46,450,NEW,
451,SPY,BUY,LIMIT,681.87,96,451,NEW,
452,SPY,SELL,LIMIT,681.91,14,452,NEW,
453,META,SELL,LIMIT,640.3,6,453,NEW,
454,AAPL,BUY,LIMIT,254.84,74,454,NEW,
455,AAPL,SELL,LIMIT,255.05,70,455,NEW,
456,GOOGL,SELL,LIMIT,305.82,43,456,NEW,
457,NVDA,SELL,LIMIT,182.52,64,457,NEW,
458,MSFT,BUY,LIMIT,401.04,99,458,NEW,
459,AAPL,SELL,LIMIT,255.03,51,459,NEW,
460,NVDA,BUY,LIMIT,182.48,75,460,NEW,
461,NVDA,BUY,LIMIT,182.5,90,461,NEW,
462,SPY,SELL,LIMIT,681.67,21,462,NEW,
463,META,SELL,LIMIT,640.09,52,463,NEW,
464,AAPL,BUY,LIMIT,254.95,86,464,NEW,
465,GOOGL,SELL,LIMIT,305.77,53,465,NEW,
466,AMZN,SELL,LIMIT,198.61,25,466,NEW,
467,AAPL,BUY,LIMIT,254.92,46,467,NEW,
468,NVDA,BUY,LIMIT,182.58,37,468,NEW,
469,TSLA,BUY,LIMIT,416.34,18,469,NEW,
