seq,symbol,side,type,price,qty,order_id,action,ref_id
57,MSFT,BUY,LIMIT,400.83,50,57,NEW,
58,NVDA,SELL,LIMIT,183.09,68,58,NEW,
59,TSLA,BUY,LIMIT,417.32,586,59,NEW,
60,AMZN,SELL,LIMIT,198.73,83,60,NEW,
61,TSLA,SELL,LIMIT,417.63,78,61,NEW,
62,TSLA,BUY,LIMIT,417.42,48,62,NEW,
63,TSLA,BUY,LIMIT,417.59,19,63,NEW,
64,MSFT,SELL,LIMIT,400.98,78,64,NEW,
65,META,BUY,LIMIT,639.42,70,65,NEW,
66,TSLA,SELL,LIMIT,417.99,62,66,NEW,
67,GOOGL,SELL,LIMIT,305.47,40,67,NEW,
68,SPY,SELL,LIMIT,681.71,26,68,NEW,
69,GOOGL,SELL,LIMIT,305.43,41,69,NEW,
70,TSLA,BUY,LIMIT,417.73,281,70,NEW,
71,NVDA,SELL,LIMIT,183.05,63,71,NEW,
72,MSFT,SELL,LIMIT,401.09,49,72,NEW,
73,TSLA,BUY,LIMIT,417.76,17,73,NEW,
74,TSLA,SELL,LIMIT,417.89,7,74,NEW,
75,AAPL,SELL,LIMIT,255.96,8,75,NEW,
76,NVDA,SELL,LIMIT,183.07,38,76,NEW,
77,AAPL,SELL,LIMIT,255.84,58,77,NEW,
78,GOOGL,BUY,LIMIT,305.34,20,78,NEW,
79,MSFT,SELL,LIMIT,401.07,67,79,NEW,
80,NVDA,SELL,LIMIT,183.09,49,80,NEW,
81,TSLA,BUY,LIMIT,417.7,98,81,NEW,
82,NVDA,BUY,LIMIT,182.99,10,82,NEW,
83,AMZN,BUY,LIMIT,198.58,18,83,NEW,
84,SPY,BUY,LIMIT,681.49,36,84,NEW,
85,GOOGL,BUY,LIMIT,305.27,63,85,NEW,
86,SPY,BUY,LIMIT,681.35,36,86,NEW,
87,AAPL,SELL,LIMIT,255.78,7,87,NEW,
88,AAPL,BUY,LIMIT,255.67,47,88,NEW,
89,NVDA,SELL,LIMIT,183.05,10,89,NEW,
90,AMZN,BUY,LIMIT,198.71,392,90,NEW,
91,AAPL,BUY,LIMIT,255.56,650,91,NEW,
92,NVDA,SELL,LIMIT,183.09,77,92,NEW,
93,NVDA,SELL,LIMIT,183.16,62,93,NEW,
94,META,BUY,LIMIT,639.56,24,94,NEW,
95,SPY,BUY,LIMIT,681.48,29,95,NEW,
96,AMZN,BUY,LIMIT,198.67,296,96,NEW,
97,AMZN,SELL,LIMIT,198.8,90,97,NEW,
98,TSLA,BUY,LIMIT,417.68,641,98,NEW,
99,GOOGL,SELL,LIMIT,305.65,40,99,NEW,
100,TSLA,BUY,LIMIT,417.89,738,100,NEW,
101,META,BUY,LIMIT,639.27,47,101,NEW,
102,TSLA,BUY,LIMIT,417.92,57,102,NEW,
103,NVDA,BUY,LIMIT,183.17,34,103,NEW,
104,AMZN,BUY,LIMIT,198.7,21,104,NEW,
105,NVDA,SELL,LIMIT,183.14,41,105,NEW,
106,AAPL,BUY,LIMIT,255.58,20,106,NEW,
107,MSFT,BUY,LIMIT,400.95,10,107,NEW,
108,GOOGL,BUY,LIMIT,305.57,98,108,NEW,
109,NVDA,BUY,LIMIT,183,73,109,NEW,
110,AMZN,BUY,LIMIT,198.69,69,110,NEW,
111,SPY,SELL,LIMIT,681.6,95,111,NEW,
112,TSLA,SELL,LIMIT,417.8,45,112,NEW,
113,MSFT,BUY,LIMIT,400.94,8,113,NEW,
114,NVDA,BUY,LIMIT,182.98,600,114,NEW,
115,SPY,BUY,LIMIT,681.39,49,115,NEW,
116,META,SELL,LIMIT,639.78,36,116,NEW,
117,SPY,BUY,LIMIT,681.46,79,117,NEW,
118,NVDA,SELL,LIMIT,183.14,42,118,NEW,
119,AAPL,SELL,LIMIT,255.72,40,119,NEW,
120,MSFT,SELL,LIMIT,401.09,83,120,NEW,
121,AMZN,BUY,LIMIT,198.61,9,121,NEW,
122,AAPL,SELL,LIMIT,255.79,6,122,NEW,
123,NVDA,SELL,LIMIT,183.24,37,123,NEW,
124,TSLA,SELL,LIMIT,417.98,17,124,NEW,
125,AAPL,BUY,LIMIT,255.7,603,125,NEW,
126,NVDA,SELL,LIMIT,183.25,12,126,NEW,
127,MSFT,BUY,LIMIT,401.01,27,127,NEW,
128,TSLA,BUY,LIMIT,417.84,95,128,NEW,
129,META,BUY,LIMIT,639.35,85,129,NEW,
130,SPY,SELL,LIMIT,681.55,10,130,NEW,
131,MSFT,SELL,LIMIT,401.19,24,131,NEW,
132,TSLA,SELL,LIMIT,417.87,34,132,NEW,
133,SPY,SELL,LIMIT,681.84,681,133,NEW,
134,AAPL,BUY,LIMIT,255.75,20,134,NEW,
135,TSLA,SELL,LIMIT,417.9,59,135,NEW,
136,NVDA,BUY,LIMIT,183.19,29,136,NEW,
137,NVDA,SELL,LIMIT,183.16,934,137,NEW,
138,META,SELL,LIMIT,639.27,97,138,NEW,
139,GOOGL,BUY,LIMIT,305.53,32,139,NEW,
140,AMZN,SELL,LIMIT,198.71,5,140,NEW,
141,MSFT,SELL,LIMIT,401.26,15,141,NEW,
142,SPY,BUY,LIMIT,681.69,84,142,NEW,
143,AAPL,BUY,LIMIT,255.88,61,143,NEW,
144,NVDA,SELL,LIMIT,183.08,27,144,NEW,
145,META,SELL,LIMIT,639.06,97,145,NEW,
146,NVDA,BUY,LIMIT,183.01,43,146,NEW,
147,SPY,SELL,LIMIT,681.98,34,147,NEW,
148,NVDA,SELL,LIMIT,183.16,37,148,NEW,
149,MSFT,BUY,LIMIT,401.19,43,149,NEW,
150,AMZN,SELL,LIMIT,198.73,87,150,NEW,
151,AMZN,SELL,LIMIT,198.73,310,151,NEW,
152,AMZN,BUY,LIMIT,198.6,601,152,NEW,
153,TSLA,SELL,LIMIT,417.86,60,153,NEW,
154,MSFT,SELL,LIMIT,401.18,978,154,NEW,
155,SPY,SELL,LIMIT,681.97,59,155,NEW,
156,GOOGL,SELL,LIMIT,305.63,91,156,NEW,
157,TSLA,SELL,LIMIT,418.1,54,157,NEW,
158,GOOGL,BUY,LIMIT,305.53,79,158,NEW,
159,MSFT,SELL,LIMIT,401.21,44,159,NEW,
160,NVDA,BUY,LIMIT,183.11,11,160,NEW,
161,NVDA,SELL,LIMIT,183.28,17,161,NEW,
162,AAPL,SELL,LIMIT,255.93,20,162,NEW,
163,META,BUY,LIMIT,638.58,415,163,NEW,
164,SPY,BUY,LIMIT,681.52,75,164,NEW,
165,AMZN,SELL,LIMIT,198.69,85,165,NEW,
166,MSFT,BUY,LIMIT,400.95,47,166,NEW,
167,SPY,BUY,LIMIT,681.46,13,167,NEW,
168,AMZN,SELL,LIMIT,198.6,92,168,NEW,
169,AMZN,BUY,LIMIT,198.42,58,169,NEW,
170,MSFT,BUY,LIMIT,401,80,170,NEW,
171,AAPL,BUY,LIMIT,255.88,85,171,NEW,
172,META,SELL,LIMIT,638.91,58,172,NEW,
173,TSLA,SELL,LIMIT,418.04,57,173,NEW,
174,NVDA,BUY,LIMIT,183.09,98,174,NEW,
175,AMZN,BUY,LIMIT,198.49,51,175,NEW,
176,NVDA,SELL,LIMIT,183.14,43,176,NEW,
177,AMZN,SELL,LIMIT,198.59,28,177,NEW,
178,NVDA,BUY,LIMIT,183.14,50,178,NEW,
179,SPY,SELL,LIMIT,681.91,1,179,NEW,
180,AMZN,BUY,LIMIT,198.41,87,180,NEW,
181,MSFT,SELL,LIMIT,401.17,41,181,NEW,
182,SPY,SELL,LIMIT,681.84,46,182,NEW,
183,META,BUY,LIMIT,638.94,45,183,NEW,
184,NVDA,BUY,LIMIT,183.19,265,184,NEW,
185,AAPL,SELL,LIMIT,255.98,9,185,NEW,
186,NVDA,BUY,LIMIT,183.15,11,186,NEW,
187,GOOGL,SELL,LIMIT,305.63,3,187,NEW,
188,TSLA,BUY,LIMIT,417.76,23,188,NEW,
189,SPY,BUY,LIMIT,681.52,4,189,NEW,
190,AAPL,BUY,LIMIT,255.91,73,190,NEW,
191,META,BUY,LIMIT,638.76,32,191,NEW,
192,GOOGL,BUY,LIMIT,305.57,44,192,NEW,
193,NVDA,SELL,LIMIT,183.27,61,193,NEW,
194,NVDA,BUY,LIMIT,183.21,33,194,NEW,
195,GOOGL,BUY,LIMIT,305.59,65,195,NEW,
196,AMZN,BUY,LIMIT,198.48,39,196,NEW,
197,NVDA,BUY,LIMIT,183.17,53,197,NEW,
198,SPY,SELL,LIMIT,681.65,28,198,NEW,
199,SPY,BUY,LIMIT,681.17,68,199,NEW,
200,AAPL,BUY,LIMIT,255.88,13,200,NEW,
201,AMZN,SELL,LIMIT,198.5,46,201,NEW,
202,SPY,SELL,LIMIT,681.37,3,202,NEW,
203,AMZN,SELL,LIMIT,198.55,52,203,NEW,
204,NVDA,SELL,LIMIT,183.23,16,204,NEW,
205,GOOGL,BUY,LIMIT,305.58,93,205,NEW,
206,TSLA,SELL,LIMIT,418.05,24,206,NEW,
207,AAPL,SELL,LIMIT,256.08,68,207,NEW,
208,SPY,BUY,LIMIT,681.15,28,208,NEW,
209,MSFT,SELL,LIMIT,401.14,57,209,NEW,
210,TSLA,BUY,LIMIT,417.79,14,210,NEW,
211,SPY,SELL,LIMIT,681.49,13,211,NEW,
212,MSFT,SELL,LIMIT,401,18,212,NEW,
213,AMZN,SELL,LIMIT,198.6,43,213,NEW,
214,GOOGL,BUY,LIMIT,305.63,59,214,NEW,
215,MSFT,BUY,LIMIT,400.77,73,215,NEW,
216,TSLA,SELL,LIMIT,418.14,39,216,NEW,
217,META,BUY,LIMIT,639.05,65,217,NEW,
218,SPY,BUY,LIMIT,681.26,23,218,NEW,
219,TSLA,SELL,LIMIT,417.76,24,219,NEW,
220,META,BUY,LIMIT,638.94,4,220,NEW,
221,SPY,BUY,LIMIT,680.94,14,221,NEW,
222,AMZN,BUY,LIMIT,198.53,38,222,NEW,
223,GOOGL,BUY,LIMIT,305.57,87,223,NEW,
224,TSLA,BUY,LIMIT,417.95,99,224,NEW,
225,AMZN,SELL,LIMIT,198.6,23,225,NEW,
226,META,BUY,LIMIT,638.84,516,226,NEW,
227,SPY,SELL,LIMIT,681.12,80,227,NEW,
228,GOOGL,SELL,LIMIT,305.81,17,228,NEW,
229,AMZN,BUY,LIMIT,198.49,51,229,NEW,
230,SPY,SELL,LIMIT,680.96,91,230,NEW,
231,MSFT,SELL,LIMIT,400.87,4,231,NEW,
232,AMZN,SELL,LIMIT,198.54,98,232,NEW,
233,NVDA,SELL,LIMIT,183.22,40,233,NEW,
234,TSLA,BUY,LIMIT,417.88,65,234,NEW,
235,MSFT,BUY,LIMIT,400.72,24,235,NEW,
236,GOOGL,SELL,LIMIT,305.75,28,236,NEW,
237,AAPL,BUY,LIMIT,256.01,93,237,NEW,
238,SPY,BUY,LIMIT,680.65,80,238,NEW,
239,NVDA,BUY,LIMIT,183.11,68,239,NEW,
240,TSLA,SELL,LIMIT,417.85,26,240,NEW,
241,META,SELL,LIMIT,638.98,47,241,NEW,
242,AAPL,BUY,LIMIT,256.03,70,242,NEW,
243,AMZN,BUY,LIMIT,198.44,84,243,NEW,
244,GOOGL,SELL,LIMIT,305.73,60,244,NEW,
245,AMZN,BUY,LIMIT,198.56,87,245,NEW,
246,TSLA,SELL,LIMIT,417.89,56,246,NEW,
247,NVDA,BUY,LIMIT,183.18,86,247,NEW,
248,GOOGL,BUY,LIMIT,305.61,83,248,NEW,
249,NVDA,SELL,LIMIT,183.27,3,249,NEW,
250,AMZN,SELL,LIMIT,198.54,9,250,NEW,
251,AMZN,BUY,LIMIT,198.53,80,251,NEW,
252,META,SELL,LIMIT,638.93,1,252,NEW,
253,SPY,SELL,LIMIT,680.88,46,253,NEW,
254,META,BUY,LIMIT,638.49,32,254,NEW,
255,NVDA,BUY,LIMIT,183.2,68,255,NEW,
256,GOOGL,BUY,LIMIT,305.57,95,256,NEW,
257,MSFT,BUY,LIMIT,400.61,35,257,NEW,
258,AAPL,BUY,LIMIT,256.16,70,258,NEW,
259,GOOGL,SELL,LIMIT,305.64,18,259,NEW,
260,AMZN,SELL,LIMIT,198.53,96,260,NEW,
261,AAPL,SELL,LIMIT,256.29,1,261,NEW,
262,TSLA,BUY,LIMIT,417.77,36,262,NEW,
263,GOOGL,BUY,LIMIT,305.46,86,263,NEW,
264,GOOGL,BUY,LIMIT,305.43,48,264,NEW,
265,META,BUY,LIMIT,638.83,42,265,NEW,
266,GOOGL,SELL,LIMIT,305.59,77,266,NEW,
267,SPY,SELL,LIMIT,680.93,80,267,NEW,
268,TSLA,SELL,LIMIT,418.05,5,268,NEW,
269,TSLA,BUY,LIMIT,417.8,69,269,NEW,
270,META,BUY,LIMIT,638.68,402,270,NEW,
271,MSFT,SELL,LIMIT,400.81,33,271,NEW,
272,SPY,SELL,LIMIT,680.93,61,272,NEW,
273,META,BUY,LIMIT,638.59,28,273,NEW,
274,MSFT,SELL,LIMIT,400.9,91,274,NEW,
275,AMZN,BUY,LIMIT,198.39,90,275,NEW,
276,AAPL,BUY,LIMIT,256.12,528,276,NEW,
277,NVDA,BUY,LIMIT,183.19,32,277,NEW,
278,AAPL,SELL,LIMIT,256.25,59,278,NEW,
279,AMZN,BUY,LIMIT,198.37,87,279,NEW,
280,NVDA,SELL,LIMIT,183.31,67,280,NEW,
281,SPY,SELL,LIMIT,681.03,85,281,NEW,
282,META,BUY,LIMIT,638.62,98,282,NEW,
283,GOOGL,BUY,LIMIT,305.48,96,283,NEW,
284,META,SELL,LIMIT,638.97,34,284,NEW,
285,AAPL,SELL,LIMIT,256.34,97,285,NEW,
286,MSFT,BUY,LIMIT,400.69,56,286,NEW,
287,NVDA,BUY,LIMIT,183.23,71,287,NEW,
288,AAPL,BUY,LIMIT,256.17,19,288,NEW,
289,MSFT,SELL,LIMIT,400.91,1,289,NEW,
290,AAPL,SELL,LIMIT,256.31,50,290,NEW,
291,AMZN,BUY,LIMIT,198.48,9,291,NEW,
292,AAPL,BUY,LIMIT,256.12,855,292,NEW,
293,GOOGL,BUY,LIMIT,305.59,6,293,NEW,
294,NVDA,BUY,LIMIT,183.2,16,294,NEW,
295,MSFT,BUY,LIMIT,400.6,27,295,NEW,
296,SPY,BUY,LIMIT,680.62,87,296,NEW,
297,GOOGL,SELL,LIMIT,305.73,40,297,NEW,
298,AAPL,BUY,LIMIT,256.12,15,298,NEW,
299,MSFT,SELL,LIMIT,400.78,88,299,NEW,
300,SPY,BUY,LIMIT,680.77,82,300,NEW,
301,AMZN,BUY,LIMIT,198.45,82,301,NEW,
302,GOOGL,BUY,LIMIT,305.5,58,302,NEW,
303,NVDA,BUY,LIMIT,183.24,96,303,NEW,
304,NVDA,SELL,LIMIT,183.33,346,304,NEW,
305,GOOGL,BUY,LIMIT,305.58,22,305,NEW,
306,AAPL,BUY,LIMIT,256.18,100,306,NEW,
307,AAPL,SELL,LIMIT,256.26,61,307,NEW,
308,MSFT,BUY,LIMIT,400.54,583,308,NEW,
309,NVDA,BUY,LIMIT,183.3,1,309,NEW,
310,TSLA,SELL,LIMIT,417.87,85,310,NEW,
311,MSFT,BUY,LIMIT,400.52,13,311,NEW,
312,META,BUY,LIMIT,638.85,32,312,NEW,
313,NVDA,SELL,LIMIT,183.35,41,313,NEW,
314,GOOGL,BUY,LIMIT,305.59,27,314,NEW,
315,TSLA,BUY,LIMIT,417.78,60,315,NEW,
316,NVDA,BUY,LIMIT,183.11,71,316,NEW,
317,SPY,BUY,LIMIT,680.78,893,317,NEW,
318,NVDA,BUY,LIMIT,182.96,77,318,NEW,
319,NVDA,SELL,LIMIT,183.08,692,319,NEW,
320,AAPL,SELL,LIMIT,256.35,55,320,NEW,
321,NVDA,SELL,LIMIT,183.09,436,321,NEW,
322,SPY,BUY,LIMIT,680.76,56,322,NEW,
323,META,BUY,LIMIT,639.13,15,323,NEW,
324,NVDA,SELL,LIMIT,183.04,57,324,NEW,
325,AMZN,SELL,LIMIT,198.54,31,325,NEW,
326,META,SELL,LIMIT,638.92,93,326,NEW,
327,NVDA,BUY,LIMIT,183.05,16,327,NEW,
328,MSFT,BUY,LIMIT,400.4,58,328,NEW,
329,META,SELL,LIMIT,639.42,33,329,NEW,
330,AAPL,SELL,LIMIT,256.35,51,330,NEW,
331,GOOGL,SELL,LIMIT,305.73,51,331,NEW,
332,AMZN,BUY,LIMIT,198.49,51,332,NEW,
333,NVDA,BUY,LIMIT,183.09,66,333,NEW,
334,MSFT,SELL,LIMIT,400.62,50,334,NEW,
335,NVDA,BUY,LIMIT,183.12,2,335,NEW,
336,MSFT,SELL,LIMIT,400.67,74,336,NEW,
337,SPY,BUY,LIMIT,681.03,73,337,NEW,
338,AAPL,BUY,LIMIT,256.33,62,338,NEW,
339,AMZN,SELL,LIMIT,198.54,85,339,NEW,
340,MSFT,BUY,LIMIT,400.43,45,340,NEW,
341,GOOGL,BUY,LIMIT,305.34,31,341,NEW,
342,MSFT,BUY,LIMIT,400.35,98,342,NEW,
343,SPY,BUY,LIMIT,681.12,51,343,NEW,
344,AAPL,BUY,LIMIT,256.43,60,344,NEW,
345,AAPL,SELL,LIMIT,256.64,77,345,NEW,
346,NVDA,SELL,LIMIT,183.26,53,346,NEW,
347,GOOGL,SELL,LIMIT,305.61,55,347,NEW,
348,MSFT,BUY,LIMIT,400.35,26,348,NEW,
349,GOOGL,BUY,LIMIT,305.53,307,349,NEW,
350,AAPL,SELL,LIMIT,256.64,85,350,NEW,
351,TSLA,SELL,LIMIT,418.12,85,351,NEW,
352,GOOGL,SELL,LIMIT,305.85,466,352,NEW,
353,GOOGL,SELL,LIMIT,305.89,61,353,NEW,
354,AAPL,SELL,LIMIT,256.61,75,354,NEW,
355,AMZN,SELL,LIMIT,198.57,86,355,NEW,
356,SPY,BUY,LIMIT,681.16,39,356,NEW,
357,SPY,SELL,LIMIT,681.48,18,357,NEW,
358,AAPL,BUY,LIMIT,256.53,85,358,NEW,
359,MSFT,SELL,LIMIT,400.49,58,359,NEW,
360,GOOGL,BUY,LIMIT,305.67,33,360,NEW,
361,AMZN,BUY,LIMIT,198.45,22,361,NEW,
362,NVDA,SELL,LIMIT,183.1,2,362,NEW,
363,AAPL,BUY,LIMIT,256.59,49,363,NEW,
364,MSFT,SELL,LIMIT,400.49,84,364,NEW,
365,AMZN,SELL,LIMIT,198.53,14,365,NEW,
366,SPY,SELL,LIMIT,681.56,88,366,NEW,
367,SPY,SELL,LIMIT,681.44,78,367,NEW,
368,TSLA,SELL,LIMIT,418.02,62,368,NEW,
369,AAPL,BUY,LIMIT,256.56,30,369,NEW,
370,SPY,SELL,LIMIT,681.37,48,370,NEW,
371,TSLA,BUY,LIMIT,417.82,53,371,NEW,
372,MSFT,SELL,LIMIT,400.45,71,372,NEW,
373,AAPL,BUY,LIMIT,256.61,38,373,NEW,
374,AAPL,SELL,LIMIT,256.69,33,374,NEW,
375,NVDA,BUY,LIMIT,182.96,37,375,NEW,
376,MSFT,BUY,LIMIT,400.3,46,376,NEW,
377,TSLA,BUY,LIMIT,417.7,21,377,NEW,
378,AAPL,BUY,LIMIT,256.48,92,378,NEW,
379,GOOGL,SELL,LIMIT,305.8,100,379,NEW,
380,AAPL,SELL,LIMIT,256.64,885,380,NEW,
381,GOOGL,BUY,LIMIT,305.79,84,381,NEW,
382,SPY,BUY,LIMIT,680.94,451,382,NEW,
383,GOOGL,SELL,LIMIT,305.92,20,383,NEW,
384,MSFT,BUY,LIMIT,400.3,43,384,NEW,
385,AMZN,BUY,LIMIT,198.38,51,385,NEW,
386,META,BUY,LIMIT,639.42,65,386,NEW,
387,MSFT,BUY,LIMIT,400.35,100,387,NEW,
388,META,BUY,LIMIT,639.19,45,388,NEW,
389,NVDA,BUY,LIMIT,182.93,667,389,NEW,
390,MSFT,BUY,LIMIT,400.29,62,390,NEW,
391,AAPL,SELL,LIMIT,256.7,31,391,NEW,
392,GOOGL,SELL,LIMIT,305.96,78,392,NEW,
393,META,BUY,LIMIT,639.13,44,393,NEW,
394,SPY,BUY,LIMIT,681.11,933,394,NEW,
395,AMZN,SELL,LIMIT,198.4,41,395,NEW,
396,AAPL,BUY,LIMIT,256.54,81,396,NEW,
397,AAPL,SELL,LIMIT,256.7,70,397,NEW,
398,MSFT,SELL,LIMIT,400.31,12,398,NEW,
399,SPY,SELL,LIMIT,681.33,67,399,NEW,
400,SPY,SELL,LIMIT,681.44,61,400,NEW,
401,GOOGL,SELL,LIMIT,305.86,49,401,NEW,
402,MSFT,SELL,LIMIT,400.2,788,402,NEW,
403,META,SELL,LIMIT,639.37,13,403,NEW,
404,AAPL,BUY,LIMIT,256.6,72,404,NEW,
405,AMZN,SELL,LIMIT,198.39,8,405,NEW,
406,SPY,SELL,LIMIT,681.54,35,406,NEW,
407,TSLA,BUY,LIMIT,417.57,87,407,NEW,
408,META,BUY,LIMIT,639.06,38,408,NEW,
409,SPY,SELL,LIMIT,681.46,7,409,NEW,
410,NVDA,BUY,LIMIT,182.91,430,410,NEW,
411,META,BUY,LIMIT,639.09,29,411,NEW,
412,AAPL,SELL,LIMIT,256.74,49,412,NEW,
413,SPY,SELL,LIMIT,681.46,64,413,NEW,
414,GOOGL,SELL,LIMIT,305.89,29,414,NEW,
415,AMZN,SELL,LIMIT,198.42,34,415,NEW,
416,AMZN,BUY,LIMIT,198.28,38,416,NEW,
417,META,BUY,LIMIT,639.06,91,417,NEW,
418,AAPL,SELL,LIMIT,256.77,98,418,NEW,
419,SPY,BUY,LIMIT,681.13,97,419,NEW,
420,META,BUY,LIMIT,638.76,46,420,NEW,
421,MSFT,SELL,LIMIT,400.3,80,421,NEW,
422,NVDA,SELL,LIMIT,182.99,94,422,NEW,
423,TSLA,BUY,LIMIT,417.7,80,423,NEW,
424,AMZN,SELL,LIMIT,198.47,59,424,NEW,
425,NVDA,BUY,LIMIT,182.96,60,425,NEW,
426,AMZN,BUY,LIMIT,198.42,72,426,NEW,
427,NVDA,SELL,LIMIT,183.1,14,427,NEW,
428,MSFT,SELL,LIMIT,400.39,45,428,NEW,
429,AMZN,SELL,LIMIT,198.49,100,429,NEW,
430,SPY,BUY,LIMIT,681.21,33,430,NEW,
431,SPY,SELL,LIMIT,681.37,694,431,NEW,
432,NVDA,SELL,LIMIT,183.1,45,432,NEW,
433,MSFT,BUY,LIMIT,400.32,784,433,NEW,
434,AAPL,SELL,LIMIT,256.7,39,434,NEW,
435,AAPL,BUY,LIMIT,256.46,25,435,NEW,
436,NVDA,BUY,LIMIT,183.03,76,436,NEW,
437,NVDA,SELL,LIMIT,182.98,67,437,NEW,
438,TSLA,SELL,LIMIT,418.12,539,438,NEW,
439,NVDA,BUY,LIMIT,182.99,35,439,NEW,
440,TSLA,SELL,LIMIT,418.11,78,440,NEW,
441,MSFT,SELL,LIMIT,400.45,58,441,NEW,
442,AMZN,SELL,LIMIT,198.57,900,442,NEW,
443,AMZN,SELL,LIMIT,198.51,55,443,NEW,
444,GOOGL,SELL,LIMIT,305.89,20,444,NEW,
445,META,BUY,LIMIT,638.77,71,445,NEW,
446,NVDA,SELL,LIMIT,183.03,57,446,NEW,
447,SPY,BUY,LIMIT,680.96,22,447,NEW,
448,META,BUY,LIMIT,638.98,65,448,NEW,
449,MSFT,SELL,LIMIT,400.41,73,449,NEW,
450,META,BUY,LIMIT,638.49,96,450,NEW,
451,NVDA,BUY,LIMIT,182.97,53,451,NEW,
452,TSLA,BUY,LIMIT,418.03,41,452,NEW,
453,MSFT,BUY,LIMIT,400.2,83,453,NEW,
454,SPY,BUY,LIMIT,680.98,6,454,NEW,
455,GOOGL,BUY,LIMIT,305.7,48,455,NEW,
456,AAPL,SELL,LIMIT,256.46,62,456,NEW,
457,MSFT,SELL,LIMIT,400.46,37,457,NEW,
458,TSLA,SELL,LIMIT,418.38,97,458,NEW,
459,NVDA,SELL,LIMIT,183.04,38,459,NEW,
460,MSFT,BUY,LIMIT,400.42,25,460,NEW,
461,GOOGL,BUY,LIMIT,305.79,3,461,NEW,
462,SPY,BUY,LIMIT,681.03,88,462,NEW,
463,MSFT,BUY,LIMIT,400.42,22,463,NEW,
464,NVDA,SELL,LIMIT,183.04,6,464,NEW,
465,MSFT,BUY,LIMIT,400.38,91,465,NEW,
466,MSFT,BUY,LIMIT,400.5,36,466,NEW,
467,META,SELL,LIMIT,638.8,72,467,NEW,
468,META,BUY,LIMIT,638.82,55,468,NEW,
469,MSFT,BUY,LIMIT,400.54,11,469,NEW,
